"asin","Seed_Keywords","marketplace","site","status","title","brand","features","description","raw_paapi.ASIN","raw_paapi.BrowseNodeInfo.BrowseNodes","raw_paapi.DetailPageURL","raw_paapi.Images.Primary.Small.URL","raw_paapi.Images.Primary.Small.Height","raw_paapi.Images.Primary.Small.Width","raw_paapi.Images.Primary.Medium.URL","raw_paapi.Images.Primary.Medium.Height","raw_paapi.Images.Primary.Medium.Width","raw_paapi.Images.Primary.Large.URL","raw_paapi.Images.Primary.Large.Height","raw_paapi.Images.Primary.Large.Width","raw_paapi.Images.Variants","raw_paapi.ItemInfo.Features.DisplayValues","raw_paapi.ItemInfo.Features.Label","raw_paapi.ItemInfo.Features.Locale","raw_paapi.ItemInfo.ProductInfo.Color.DisplayValue","raw_paapi.ItemInfo.ProductInfo.Color.Label","raw_paapi.ItemInfo.ProductInfo.Color.Locale","raw_paapi.ItemInfo.ProductInfo.IsAdultProduct.DisplayValue","raw_paapi.ItemInfo.ProductInfo.IsAdultProduct.Label","raw_paapi.ItemInfo.ProductInfo.IsAdultProduct.Locale","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Height.DisplayValue","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Height.Label","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Height.Locale","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Height.Unit","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Length.DisplayValue","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Length.Label","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Length.Locale","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Length.Unit","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Weight.DisplayValue","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Weight.Label","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Weight.Locale","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Weight.Unit","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Width.DisplayValue","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Width.Label","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Width.Locale","raw_paapi.ItemInfo.ProductInfo.ItemDimensions.Width.Unit","raw_paapi.ItemInfo.ProductInfo.Size.DisplayValue","raw_paapi.ItemInfo.ProductInfo.Size.Label","raw_paapi.ItemInfo.ProductInfo.Size.Locale","raw_paapi.ItemInfo.ProductInfo.UnitCount.DisplayValue","raw_paapi.ItemInfo.ProductInfo.UnitCount.Label","raw_paapi.ItemInfo.ProductInfo.UnitCount.Locale","raw_paapi.ItemInfo.Title.DisplayValue","raw_paapi.ItemInfo.Title.Label","raw_paapi.ItemInfo.Title.Locale","raw_paapi.Offers.Listings","raw_paapi.Offers.Summaries","raw_paapi.ParentASIN","last_error","date_created","date_updated","images.small","images.medium","images.large","price","condition","review_rating","review_count","browse_nodes","technical_info","product_info.Color.DisplayValue","product_info.Color.Label","product_info.Color.Locale","product_info.IsAdultProduct.DisplayValue","product_info.IsAdultProduct.Label","product_info.IsAdultProduct.Locale","product_info.ItemDimensions.Height.DisplayValue","product_info.ItemDimensions.Height.Label","product_info.ItemDimensions.Height.Locale","product_info.ItemDimensions.Height.Unit","product_info.ItemDimensions.Length.DisplayValue","product_info.ItemDimensions.Length.Label","product_info.ItemDimensions.Length.Locale","product_info.ItemDimensions.Length.Unit","product_info.ItemDimensions.Weight.DisplayValue","product_info.ItemDimensions.Weight.Label","product_info.ItemDimensions.Weight.Locale","product_info.ItemDimensions.Weight.Unit","product_info.ItemDimensions.Width.DisplayValue","product_info.ItemDimensions.Width.Label","product_info.ItemDimensions.Width.Locale","product_info.ItemDimensions.Width.Unit","product_info.Size.DisplayValue","product_info.Size.Label","product_info.Size.Locale","product_info.UnitCount.DisplayValue","product_info.UnitCount.Label","product_info.UnitCount.Locale","currency","availability","highest_price","parent_asin","raw_paapi.ItemInfo.TechnicalInfo.EnergyEfficiencyClass.DisplayValue","raw_paapi.ItemInfo.TechnicalInfo.EnergyEfficiencyClass.Label","raw_paapi.ItemInfo.TechnicalInfo.EnergyEfficiencyClass.Locale","technical_info.EnergyEfficiencyClass.DisplayValue","technical_info.EnergyEfficiencyClass.Label","technical_info.EnergyEfficiencyClass.Locale","raw_paapi.ItemInfo.ProductInfo.ReleaseDate.DisplayValue","raw_paapi.ItemInfo.ProductInfo.ReleaseDate.Label","raw_paapi.ItemInfo.ProductInfo.ReleaseDate.Locale","product_info.ReleaseDate.DisplayValue","product_info.ReleaseDate.Label","product_info.ReleaseDate.Locale","raw_paapi.ItemInfo.ContentInfo.Languages.DisplayValues","raw_paapi.ItemInfo.ContentInfo.Languages.Label","raw_paapi.ItemInfo.ContentInfo.Languages.Locale"
"B0711J9FJP","Adventure Medical Kits Mountain Series Medical Kit - Explorer - Emergency Medical First Aid Kit - For 4 People for 7 Days - Comes with a Trauma Pad, Medicine, Guide Book & More","US","amz-B0D7QHY574","fetched","Adventure Medical Kits Mountain Series Medical Kit - Explorer - Emergency Medical First Aid Kit - For 4 People for 7 Days - Comes with a Trauma Pad, Medicine, Guide Book & More","","[""Expedition-Grade Kit: Designed to support up to 4 adventurers for up to 7 days, this mountaineer first aid kit is a must-have for extended outdoor excursions and remote expeditions"",""Organized & Durable: With the Easy Care organization system, find medical supplies quickly in clearly-labeled pockets housed in a water-resistant bag, perfect for any outdoor recreation"",""Advanced Wound Care: Control severe bleeding with a trauma pad and perform CPR with a face shield, essential components for your emergency medical first aid kit"",""Medical Guide Included: Comes with a wilderness first aid book, providing valuable information for managing injuries, a must-have in any survival kit"",""Ultralight Summit Kit: This summit kit allows for ultralight trips without leaving safety behind, making it a versatile addition to your mountain safety kit""]","","B0711J9FJP","[{""ContextFreeName"":""Camping First Aid Kits"",""DisplayName"":""First Aid Kits"",""Id"":""3401101"",""IsRoot"":false}]","https://www.amazon.com/dp/B0711J9FJP?tag=smartymode-20&linkCode=ogi&th=1&psc=1","https://m.media-amazon.com/images/I/5146zBUdaKL._SL75_.jpg",75,75,"https://m.media-amazon.com/images/I/5146zBUdaKL._SL160_.jpg",160,160,"https://m.media-amazon.com/images/I/5146zBUdaKL._SL500_.jpg",500,500,"[{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51cXh7Sdj9L._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51aOQD0q0TL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51UMPrBCmuL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51J+Sa0g69L._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51bLkHMIybL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51gveFdsynL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/41oxpXTWAYL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/41b003kzIoL._SL75_.jpg"",""Height"":49,""Width"":75}}]","[""Expedition-Grade Kit: Designed to support up to 4 adventurers for up to 7 days, this mountaineer first aid kit is a must-have for extended outdoor excursions and remote expeditions"",""Organized & Durable: With the Easy Care organization system, find medical supplies quickly in clearly-labeled pockets housed in a water-resistant bag, perfect for any outdoor recreation"",""Advanced Wound Care: Control severe bleeding with a trauma pad and perform CPR with a face shield, essential components for your emergency medical first aid kit"",""Medical Guide Included: Comes with a wilderness first aid book, providing valuable information for managing injuries, a must-have in any survival kit"",""Ultralight Summit Kit: This summit kit allows for ultralight trips without leaving safety behind, making it a versatile addition to your mountain safety kit""]","Features","en_US","Blue/Orange","Color","en_US",false,"IsAdultProduct","en_US",4.25,"Height","en_US","Inches",8,"Length","en_US","Inches",1.3,"Weight","en_US","pounds",4.25,"Width","en_US","Inches","One Size","Size","en_US",115,"NumberOfItems","en_US","Adventure Medical Kits Mountain Series Medical Kit - Explorer - Emergency Medical First Aid Kit - For 4 People for 7 Days - Comes with a Trauma Pad, Medicine, Guide Book & More","Title","en_US","[{""Availability"":{""Message"":""In Stock""},""Condition"":{""Value"":""New""},""Id"":""Y7whyKs%2FMKQCWRjpX0SgtdxcjvOWsPe0asi%2B%2Foim4kyTRyvR8Gil9lswHTSHuxQRs2DgXPU3JDG0b1uH3%2BQ%2BjeYapcFv%2B2FAXVtVwIz4h2qogB7oefmbT3Mh0JGh8aMWz49oUfhashXBdfmBXCTMM5r51KcZEWB4qQ67Cx5%2BVvRB%2By6grTZQPXXYexL3SsYq"",""Price"":{""Amount"":82.49,""Currency"":""USD"",""DisplayAmount"":""$82.49""},""ViolatesMAP"":false}]","[{""Condition"":{""Value"":""New""},""HighestPrice"":{""Amount"":82.49,""Currency"":""USD"",""DisplayAmount"":""$82.49""}}]","B076J35CF9",,"2025-12-29T15:41:28.545Z",,"https://m.media-amazon.com/images/I/5146zBUdaKL._SL75_.jpg","https://m.media-amazon.com/images/I/5146zBUdaKL._SL160_.jpg","https://m.media-amazon.com/images/I/5146zBUdaKL._SL500_.jpg","82.49","",,,"[{""ContextFreeName"":""Camping First Aid Kits"",""DisplayName"":""First Aid Kits"",""Id"":""3401101"",""IsRoot"":false}]","{}","Blue/Orange","Color","en_US",false,"IsAdultProduct","en_US",4.25,"Height","en_US","Inches",8,"Length","en_US","Inches",1.3,"Weight","en_US","pounds",4.25,"Width","en_US","Inches","One Size","Size","en_US",115,"NumberOfItems","en_US","USD","In Stock",,"B076J35CF9",,,,,,,,,,,,,,,
"B0DXR1QKCK","BioLite Dash 450 Rechargeable 450-Lumen Running Headlamp, Midnight Grey","US","amz-B0D7QHY574","fetched","BioLite Dash 450 Rechargeable 450-Lumen Running Headlamp, Midnight Grey","","[""High-performance 450-lumen headlamp with a no-bounce, no-slip design for a weightless feel; designed for maximum visibility and comfort on the road or trail"",""Powerful beam with 450 lumens and a 90-meter range; optimized lens design for improved optics and focused illumination"",""Added safety with a rear red light and reflective band printing for 360-degree visibility in low-light conditions"",""Ultra-lightweight design weighs only 78 g; front panel measures just 10 mm thick for an unobtrusive, barely-there fit"",""Runtime of 60 hours on low and 3 hours on high with an additional 1-hour reserve mode; USB-C rechargeable with a 2-hour charge time; IPX4 water resistance; backed by a 3-year warranty""]","","B0DXR1QKCK","[{""ContextFreeName"":""Camping Headlamps"",""DisplayName"":""Headlamps"",""Id"":""3401361"",""IsRoot"":false}]","https://www.amazon.com/dp/B0DXR1QKCK?tag=smartymode-20&linkCode=ogi&th=1&psc=1","https://m.media-amazon.com/images/I/31WHAtsnHmL._SL75_.jpg",75,75,"https://m.media-amazon.com/images/I/31WHAtsnHmL._SL160_.jpg",160,160,"https://m.media-amazon.com/images/I/31WHAtsnHmL._SL500_.jpg",500,500,"[{""Small"":{""URL"":""https://m.media-amazon.com/images/I/41QPzONgStL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/41QY6yJ6FpL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/41b3MDe1JML._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/41HHGJjvGWL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/41xrsi-0UAL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/415Gls3RITL._SL75_.jpg"",""Height"":75,""Width"":75}}]","[""High-performance 450-lumen headlamp with a no-bounce, no-slip design for a weightless feel; designed for maximum visibility and comfort on the road or trail"",""Powerful beam with 450 lumens and a 90-meter range; optimized lens design for improved optics and focused illumination"",""Added safety with a rear red light and reflective band printing for 360-degree visibility in low-light conditions"",""Ultra-lightweight design weighs only 78 g; front panel measures just 10 mm thick for an unobtrusive, barely-there fit"",""Runtime of 60 hours on low and 3 hours on high with an additional 1-hour reserve mode; USB-C rechargeable with a 2-hour charge time; IPX4 water resistance; backed by a 3-year warranty""]","Features","en_US","Midnight Grey","Color","en_US",,,,2,"Height","en_US","inches",7,"Length","en_US","inches",,,,,7,"Width","en_US","inches",,,,1,"NumberOfItems","en_US","BioLite Dash 450 Rechargeable 450-Lumen Running Headlamp, Midnight Grey","Title","en_US","[{""Availability"":{""Message"":""In Stock""},""Condition"":{""Value"":""New""},""Id"":""%2FB4OvVdNsTh%2BNj8hxySeKdx4tfTMQd1rkJfLAS7OvQH6%2BN4daO%2FR4dH8CfgsFtdS5rqJso4amSZNkf1Q73sOWBcYQrt%2FJXMDLKJU%2BCx3JJ9RgZHLVtUFLCL4T6aLE6rHtT1kUpNjl6qM8bqM1X0Y9%2Bw0fc0SNLTpg0OtVD%2Fv68XnCXQaJ6iO0FyWpL1iZHEr"",""Price"":{""Amount"":69.95,""Currency"":""USD"",""DisplayAmount"":""$69.95""},""ViolatesMAP"":false}]","[{""Condition"":{""Value"":""New""},""HighestPrice"":{""Amount"":69.95,""Currency"":""USD"",""DisplayAmount"":""$69.95""}}]","B0F1DY1ZBB",,"2025-12-29T15:41:09.824Z",,"https://m.media-amazon.com/images/I/31WHAtsnHmL._SL75_.jpg","https://m.media-amazon.com/images/I/31WHAtsnHmL._SL160_.jpg","https://m.media-amazon.com/images/I/31WHAtsnHmL._SL500_.jpg","69.95","",,,"[{""ContextFreeName"":""Camping Headlamps"",""DisplayName"":""Headlamps"",""Id"":""3401361"",""IsRoot"":false}]","{}","Midnight Grey","Color","en_US",,,,2,"Height","en_US","inches",7,"Length","en_US","inches",,,,,7,"Width","en_US","inches",,,,1,"NumberOfItems","en_US","USD","In Stock",,"B0F1DY1ZBB",,,,,,,,,,,,,,,
"B0BBM2G4P9","BioLite, SolarPanel 100, 100 Watt Folding Solar Panel for Outdoor, Camping, RV and Off Grid Living","US","amz-B0D7QHY574","fetched","BioLite, SolarPanel 100, 100 Watt Folding Solar Panel for Outdoor, Camping, RV and Off Grid Living","","[""Harness the sun's energy with the SolarPanel 100, designed to both charge devices directly and pair with the BioLite BaseCharge Series (sold separately) for a self-sufficient solar generator solution"",""Charge gear through USB-A & USB-C PD Ports or connect to BaseCharge 600 & 1500 via the included HPP port; Flexible and scalable, you can daisy chain up to 4 panels for 400W"",""Features BioLite's patented Optimal Sun System to simplify setup and maximize solar power; Analog sundial helps you find direct rays and adjustable kickstands keep your panel in the right spot"",""Kit includes the SolarPanel 100 and an instruction manual; In-built rear pouch helps store cables and devices; Folds down to a compact and portable profile, offering ultimate packability"",""High-efficiency cells with ETFE lamination keep the panels cool for optimal performance; SolarPanel 100 can withstand rain and moisture, thanks to the durable coating and weather-protected connections""]","","B0BBM2G4P9","[{""ContextFreeName"":""Solar Panels"",""DisplayName"":""Solar Panels"",""Id"":""2236628011"",""IsRoot"":false}]","https://www.amazon.com/dp/B0BBM2G4P9?tag=smartymode-20&linkCode=ogi&th=1&psc=1","https://m.media-amazon.com/images/I/31KyZvQ+sNL._SL75_.jpg",75,75,"https://m.media-amazon.com/images/I/31KyZvQ+sNL._SL160_.jpg",160,160,"https://m.media-amazon.com/images/I/31KyZvQ+sNL._SL500_.jpg",500,500,"[{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51sREyrs+oL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51J7gsP9E+L._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51GEeYldgFL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51d-vHxJ2CL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51dn7FbinyL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51H9-qmmxUL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/51KZkN4G6EL._SL75_.jpg"",""Height"":75,""Width"":75}},{""Small"":{""URL"":""https://m.media-amazon.com/images/I/3197PZL3AqL._SL75_.jpg"",""Height"":75,""Width"":75}}]","[""Harness the sun's energy with the SolarPanel 100, designed to both charge devices directly and pair with the BioLite BaseCharge Series (sold separately) for a self-sufficient solar generator solution"",""Charge gear through USB-A & USB-C PD Ports or connect to BaseCharge 600 & 1500 via the included HPP port; Flexible and scalable, you can daisy chain up to 4 panels for 400W"",""Features BioLite's patented Optimal Sun System to simplify setup and maximize solar power; Analog sundial helps you find direct rays and adjustable kickstands keep your panel in the right spot"",""Kit includes the SolarPanel 100 and an instruction manual; In-built rear pouch helps store cables and devices; Folds down to a compact and portable profile, offering ultimate packability"",""High-efficiency cells with ETFE lamination keep the panels cool for optimal performance; SolarPanel 100 can withstand rain and moisture, thanks to the durable coating and weather-protected connections""]","Features","en_US","Black","Color","en_US",,,,20.078740137,"Height","en_US","inches",14.566929119,"Length","en_US","inches",0.02094391489,"Weight","en_US","pounds",1.574803148,"Width","en_US","inches",,,,1,"NumberOfItems","en_US","BioLite, SolarPanel 100, 100 Watt Folding Solar Panel for Outdoor, Camping, RV and Off Grid Living","Title","en_US","[{""Availability"":{""Message"":""In Stock""},""Condition"":{""Value"":""New""},""Id"":""KYYHm%2BnyY65zhkldZvz2MFwlZapP8CBqCpaYi%2BkedPln%2FG6bdDCmOYQTBLlKaqlG1XDtBYqY0S%2FNY0Qa2Zh6LW5DjiH0nedodqpQYmgyTri7%2BsyiLlj9g%2FcHkYbQSQPMkVL9kZREnXJwmNO5nC0xcdx4wGlBKbqQU9pSpJ7nWcqfVfPgrpukQyLDDITfV97%2B"",""Price"":{""Amount"":493.85,""Currency"":""USD"",""DisplayAmount"":""$493.85""},""ViolatesMAP"":false}]","[{""Condition"":{""Value"":""New""},""HighestPrice"":{""Amount"":560.01,""Currency"":""USD"",""DisplayAmount"":""$560.01""}}]",,,"2025-12-29T15:43:57.761Z",,"https://m.media-amazon.com/images/I/31KyZvQ+sNL._SL75_.jpg","https://m.media-amazon.com/images/I/31KyZvQ+sNL._SL160_.jpg","https://m.media-amazon.com/images/I/31KyZvQ+sNL._SL500_.jpg","493.85","",,,"[{""ContextFreeName"":""Solar Panels"",""DisplayName"":""Solar Panels"",""Id"":""2236628011"",""IsRoot"":false}]",,"Black","Color","en_US",,,,20.078740137,"Height","en_US","inches",14.566929119,"Length","en_US","inches",0.02094391489,"Weight","en_US","pounds",1.574803148,"Width","en_US","inches",,,,1,"NumberOfItems","en_US","USD","In Stock",,"","High Efficiency","EnergyEfficiencyClass","en_US","High Efficiency","EnergyEfficiencyClass","en_US",,,,,,,,,
